index,domain,ai_summary,homepage_kb,internal_links,google_indexed_pages,estimated_visitors
282,7news.az,"7news.az Azərbaycanda özəl xəbərlər, araşdırmalar, təhlillər və müsahibələrin tək ünvanı TƏCİLİ! Ramiz Mehdiyevin Rusiyaya yazdığı məktub üzə çıxdı - FOTOFAKT “Kontakt Home” milyonlarla manat borca düşdü - FOTO “Sənə tövsiyəm budur ki...” – Deputatdan Əli Kərimliyə sillə kimi cavab!!! Parlament buraxılacaqmı?... - Milli Məclisi “Mehdiyev şəbəkəsin”dən təmizləmək yolu AYNA paytaxtda qəsdən tıxac yaradır — ŞOK GÖRÜNTÜLƏR SİZİN REKLAM BURADA Azərbaycanın Təbrizdəki baş konsulu geri çağırıldı 27.10.2025, 17:05 Ətraflı oxumaq Azərbaycan İordaniyaya yeni səfir təyin edib 27.10.2025, 16:59 Ətraflı oxumaq Meksikaya yeni səfir təyin edildi 27.10.2025, 16:56 Ətraflı oxumaq Azərbaycanın Səudiyyə Ərəbistanı Krallığındakı səfiri geri çağırıldı 27.10.2025, 16:54 Ətraflı oxumaq Azərbaycanın Təbrizdəki baş konsulu geri çağırıldı 27.10.2025, 17:05 Azərbaycan İordaniyaya yeni səfir təyin edib 27.10.2025, 16:59 Meksikaya yeni səfir təyin edildi 27.10.2025, 16:56 Azərbaycanın Səudiyyə Ərəbistanı Krallığındakı səfiri geri çağırıldı 27.10.2025, 16:54 ÖZƏL XƏBƏRLƏR Minlərlə insan qumdan qalalar tikmək üçün toplaşıb Pendir Müharibəsi: Böyük Britaniya və AB arasında münasibətləri pozan qadağa İranın ən böyük özəl bankı çökdü Yaponiyalı turist İtaliyanın məşhur Panteonundan yıxılaraq ölüb İtaliyada 4625 nəfərin keşişlər tərəfindən zorakılığa məruz qaldığı bildirilir Linkoln Universitetində atışma: 1 ölü, 6 yaralı Tailand və Kamboca arasında sülh sazişi imzalandı Madaqaskarın devrilmiş prezidenti Rajoelina vətəndaşlıqdan məhrum edilib Gürcüstanda uran qaçaqmalçılığı: 3 Çin vətəndaşı saxlanılıb Meşədə tapdı və evə apardı: İkinci Dünya Müharibəsinin sursatları partladı Qəzzada iki ildən sonra zəng çalındı Çikunqunya qızdırması yayılır Almaniyada quş qripi: 400.000-dən çox heyvan məhv edildi “Sənə tövsiyəm budur ki...” – Deputatdan Əli Kərimliyə sillə kimi cavab!!!",110.83,535,100,117674
283,7points.az,Website could not be accessed or has insufficient text for summarization.,3.81,0,100,1102
284,7space.az,Website could not be accessed or has no visible text.,0.0,0,0,0
285,7times.az,"– FOTOLAR 24 Oktyabr 2025, 12:20 Ölkə Sahibə Qafarova Cenevrədə Alen Simonyanla görüşündən danışıb 22 Oktyabr 2025, 14:37 Ölkə İlham Əliyev yeni Baş naziri təbrik etdi 21 Oktyabr 2025, 16:50 Ölkə Qubada vətəndaş idarə müdiri tərəfindən belə aldatıldı – REPORTAJ 20 Oktyabr 2025, 16:46 Ölkə İlham Əliyev Astanada – Tokayev şəxsən qarşıladı – FOTOLAR 20 Oktyabr 2025, 12:12 Ölkə Prezident onları təltif etdi – SİYAHI 20 Oktyabr 2025, 12:08 Ölkə DİN əhaliyə çağırış edib 18 Oktyabr 2025, 15:50 Ölkə Ramiz Mehdiyev Təhlükəzlik Şurasının üzvlüyündən azad edilib 18 Oktyabr 2025, 13:34 Ölkə Azərbaycanın Müqəddəs Taxt-Tacdakı səfirliyinin inzibati ofisi açılıb 18 Oktyabr 2025, 12:59 Ölkə Xaçmazda çağırışçıların həqiqi hərbi xidmətə yolasalma mərasimi keçirilib – FOTOLAR 18 Oktyabr 2025, 12:54 Ölkə Türkiyə XİN Azərbaycanı təbrik edib 17 Oktyabr 2025, 21:13 Ölkə Vilayət Eyvazov narkotiklə mübarizənin gücləndirilməsini tapşırıb 17 Oktyabr 2025, 19:50 Ölkə Mehriban Əliyeva Roma Papası XIV Leo ilə görüşüb – FOTOLAR 17 Oktyabr 2025, 14:22 Ölkə Elnur Quliyev Daxili İşlər Nazirliyi orqanlarında xidmətdən xaric edildi – REPORTAJ Qubada vətəndaş idarə müdiri tərəfindən belə aldatıldı – REPORTAJ 21 Oktyabr 2025, 16:50 Elnur Quliyev Daxili İşlər Nazirliyi orqanlarında xidmətdən xaric edildi – REPORTAJ 17 Oktyabr 2025, 14:22 Strateji su anbarının yaxınlığında daşınan torpaq qatı – yaranan təhlükə və əmələ gələn acı mənzərə — GÖRÜNTÜLƏR 15 Oktyabr 2025, 13:11 Ramiz Mehdiyevin icra başçılarına tikdirdiyi mülklər – FOTO / VİDEO 15 Oktyabr 2025, 11:03 Keçmiş idarə müdiri ağır qəza törətdi – FOTO 02 Oktyabr 2025, 15:37 “İcra başçısı örüş yerlərimizi əlimizdən alıb” – Şabranda kənd sakinləri ilə icra başçısı arasında QALMAQAL – REPORTAJ 23 Sentyabr 2025, 18:13 Xaçmazda sahibkarlardan şərafətli təşəbbüs – VİDEO 12 Sentyabr 2025, 15:10 Gülbəniz Babayeva bu məktəbə direktor təyin edildi – FOTO 09 Sentyabr 2025, 11:18 Lalə Bədəlova üçün yaradılan cəzasızlıq mühiti – TƏHLİL 08 Sentyabr 2025, 13:54 Qubada siyahıyaalma prosesi korrupsiya qalmaqalına çevrildi: Dövlət Statistika Komitəsi üçün keçirilən kütləvi “marafon” 01 Sentyabr 2025, 17:32 DÜNYA Böyük Qayıdışın növbəti ünvanı: Bəylik kəndi 27, Oktyabr - 16:08 2598 “Naxçıvan üzərindən keçən dəmir yolu da açılmalıdır” – Mirzoyan 27, Oktyabr - 16:02 32 “Rusiya Ermənistanın yaxın tərəfdaşı olaraq qalır” – Mirzoyan 27, Oktyabr - 15:20 1484 Putin Tokayevlə danışdı 27, Oktyabr - 15:11 34 SİYASƏT “Naxçıvan üzərindən keçən dəmir yolu da açılmalıdır” – Mirzoyan 27 Oktyabr 2025, 16:02 “Rusiya Ermənistanın yaxın tərəfdaşı olaraq qalır” – Mirzoyan 27 Oktyabr 2025, 15:20 Putin Tokayevlə danışdı 27 Oktyabr 2025, 15:11 “Türkiyədən Azərbaycana və geriyə tranziti təmin etməyə hazırıq” – Paşinyan 27 Oktyabr 2025, 13:15 Ukrayna Fransadan əlavə “Mirage” qırıcıları alacaq – ZELENSKİ 27 Oktyabr 2025, 11:40 “Türkiyə də Qəzza prosesinə daxil olacaq” – Tramp 27 Oktyabr 2025, 11:37 CƏMİYYƏT Xaçmazda oğul atasının ehsanına kənd yolunu asfaltladı – REPORTAJ 01 Avqust 2025, 13:48 Dərdi verən dərmanıda versin! Pərvin Ağasiyevin vərdişə çevrilən əməlləri! dollarlıq məhsul idxal edib 23 Oktyabr 2025, 23:56 Azərbaycanın qızıl ehtiyatı 184 tonu ötüb 23 Oktyabr 2025, 11:54 Azərbaycan neftinin qiyməti 62 dollardan aşağı enib 21 Oktyabr 2025, 10:54 HADİSƏ 9 ayda 1 tondan çox narkotik qanunsuz dövriyyədən çıxarılıb 21, Oktyabr - 12:49 38 Cinayət törətməkdə şübhəli bilinən 35 nəfər saxlanılıb 18, Oktyabr - 14:13 2211 Doqquz ayda narkotiklə bağlı 6516 cinayət faktı aşkarlanıb 17, Oktyabr - 14:58 903 Narkotik satan şəxs 47 kq marixuana ilə saxlanılıb – VİDEO 16, Oktyabr - 14:16 7516 SON XƏBƏRLƏR Load More XƏBƏR LENTİ 27 Oktyabr 2025 21:11 Baş həkimlərin maaşı 3 dəfə ARTACAQ 16:10 Şabranda ağacların kəsilməsi araşdırılır – FOTO 16:08 Böyük Qayıdışın növbəti ünvanı: Bəylik kəndi 16:06 Sumqayıtda 1800 abonentin qazı KƏSİLƏCƏK 16:02 “Naxçıvan üzərindən keçən dəmir yolu da açılmalıdır” – Mirzoyan 15:54 Yağış yağacaq, çaylardan sel keçəcək – XƏBƏRDARLIQ 15:20 “Rusiya Ermənistanın yaxın tərəfdaşı olaraq qalır” – Mirzoyan 15:11 Putin Tokayevlə danışdı 14:38 Pokrovskda şəhər döyüşləri: Ukrayna əlavə qüvvələr göndərdi 14:37 Azərbaycanda Aİ-95 markalı benzinin istehsalı kəskin azaldı 13:59 Bağça müəllimliyinə keçid balı AÇIQLANDI 13:57 Azərbaycan deputatları İrəvana getməkdən İMTİNA ETDİ 13:52 Sabaha olan hava proqnozu 13:15 “Türkiyədən Azərbaycana və geriyə tranziti təmin etməyə hazırıq” – Paşinyan 12:09 Faktiki hava açıqlanıb 11:40 Ukrayna Fransadan əlavə “Mirage” qırıcıları alacaq – ZELENSKİ 11:39 Əmtəə bazarlarında qızıl ucuzlaşır 11:38 Rus ordusunun son sutkadakı itkiləri açıqlandı – SİYAHI 11:37 “Türkiyə də Qəzza prosesinə daxil olacaq” – Tramp 26 Oktyabr 2025 17:04 Çinlə yaxşı razılaşma ola bilər – Tramp 16:29 Fransada Luvr muzeyinin soyğunçuluğu işi üzrə iki nəfər saxlanılıb 14:35 Azərbaycan XİN-dən Avstriyaya TƏBRİK 14:34 Azərbaycan buna icazə verməyə hazırdır – Overçuk 14:29 Sabitləşdirici qüvvələr tezliklə Qəzza zolağında yerləşdiriləcək – Tramp 14:28 Musiqi, incəsənət, rəssamlıq, muğam və digər sahələrdə işə qəbul üzrə test imtahanı keçirilib 14:00 Oktyabrın 27-də Bakıda yağış yağacaq, şimşək çaxacaq 11:59 Prezident İlham Əliyev avstriyalı həmkarını təbrik edib 11:58 AKP PKK-nın Türkiyədən tamamilə çıxması qərarına münasibət bildirib 25 Oktyabr 2025 23:33 Bu il Azərbaycana 27 min tona yaxın palma yağı idxal edilib 17:53 Külək güclənəcək – Xəbərdarlıq 17:52 Qanunsuz silahlı birləşməyə qoşulan şəxs 7 il azadlıqdan məhrum edilib 16:31 “Rusiyanın dərinliklərinə zərbələr öz nəticəsini verir” – BUDANOV 15:34 Sabahın hava proqnozu açıqlanıb 14:00 Həftəsonu yola çıxan sürücülərin nəzərinə! “Onu müdir aparıb” – VİDEO 03 Aprel 2025, 16:49 Pərvin Ağasiyev şagirdləri təhsildən belə yayındırıb: “Əlim aşağıdır biraz sayı artır” – REPORTAJ 17 Mart 2025, 08:21 Qubada pay torpaqlarında qanunsuz evlər tikildi – ARAŞDIRMA 07 Oktyabr 2024, 16:30 Dünyanın nümunəvi ölkəsi – Müşfiq Qərib yazır 07 İyun 2024, 16:02 MƏZƏNNƏ KONVERTORU AZN USD EUR GBP GEL RUB TRY AZN USD EUR GBP GEL RUB TRY",194.31,150,100,63209
286,825.az,Website could not be accessed or has insufficient text for summarization.,5.57,0,100,1029
287,888casino.az,"Domain Registered at Safenames 888casino.az Domain Registration in over 1,400 different extensions Enterprise Domain Management since 1999 Mark Protect TM Online Brand Monitoring and Enforcement Domain Consultancy and Strategy Domain Name Acquisition Domain Disputes and Recovery Web Hosting and Data Center Solutions SSL Management Cyber Security Solutions Please visit www.safenames.net for more information. Europe, Middle East and Africa: +44 1908 200022 USA, Canada & South America: +1 703 574 5313 Australia & Asia-Pacific: +61 755 245 575",2.06,0,100,1074
288,888poker.az,"Domain Registered at Safenames 888poker.az Domain Registration in over 1,400 different extensions Enterprise Domain Management since 1999 Mark Protect TM Online Brand Monitoring and Enforcement Domain Consultancy and Strategy Domain Name Acquisition Domain Disputes and Recovery Web Hosting and Data Center Solutions SSL Management Cyber Security Solutions Please visit www.safenames.net for more information. Europe, Middle East and Africa: +44 1908 200022 USA, Canada & South America: +1 703 574 5313 Australia & Asia-Pacific: +61 755 245 575",2.06,0,100,1136
289,888sport.az,"Domain Registered at Safenames 888sport.az Domain Registration in over 1,400 different extensions Enterprise Domain Management since 1999 Mark Protect TM Online Brand Monitoring and Enforcement Domain Consultancy and Strategy Domain Name Acquisition Domain Disputes and Recovery Web Hosting and Data Center Solutions SSL Management Cyber Security Solutions Please visit www.safenames.net for more information. Europe, Middle East and Africa: +44 1908 200022 USA, Canada & South America: +1 703 574 5313 Australia & Asia-Pacific: +61 755 245 575",2.06,0,100,958
290,898.az,Website could not be accessed or has no visible text.,0.0,0,0,0
291,8beit.az,"We offer bespoke software solutions that are tailored to fit your specific requirements. Expertise With years of experience in the industry, we have honed our skills and knowledge to provide the best possible service. Familiarity with modern front-end build pipelines and tools.",25.27,3,100,1201
292,8bit.az,Website could not be accessed or has no visible text.,0.0,0,0,0
293,900.az,Website could not be accessed or has no visible text.,0.0,0,0,0
294,90deqiqe.az,"90deqiqe.az - İdman və Sağlamlıq xəbərləri Xəbər news 19:42 27.10.2025 Qərbi Azərbaycanın Qəhrəman İdmançısı - Şamilov Emil Rafiq oğlu Xəbər news 22:57 10.10.2025 ""Neftçi""də oynamaq böyük məsuliyyət tələb edir - VİDEO Xəbər news 20:58 08.10.2025 III MDB Oyunları Gəncədə möhtəşəm bağlanış mərasimi ilə yekunlaşdı Xəbər news 17:03 07.10.2025 Mina və partlamamış hərbi sursatlar probleminə dair qrant müsabiqələri elan olunur Xəbər news 23:58 01.10.2025 AFFA prezidenti ""Qarabağ""ı təbrik edib Xəbər news 23:54 01.10.2025 ""Qarabağ"" klubu xalqımızı qürurlandırmaqda davam edir"" Xəbər news 14:59 30.09.2025 “Nar” gənclərin sağlam və aktiv həyat tərzinə töhfə verərək boks təlimlərinə dəstək olur Xəbər news 21:32 28.09.2025 DİN: III MDB Oyunlarında təhlükəsizlik tədbirləri təmin olunur - FOTOLAR Xəbər news 21:21 28.09.2025 Gəncədə III MDB Oyunlarının təntənəli açılış mərasimi keçirilib - Prezident İlham Əliyev və birinci xanım Mehriban Əliyeva tədbiri izləyiblər Xəbər news Qərbi Azərbaycanın Qəhrəman İdmançısı - Şamilov Emil Rafiq oğlu İspaniya L.L. “El Klasiko” qalmaqalla bitdi - “Real” – “Barselona” matçında kütləvi dava baş verdi - FOTO İspaniya L.L. İspaniya L.L. 20:28 27.10.2025 ""Barselona""nın ""El Klasiko""da qətiyyəti çatışmırdı"" Xəbər news Xəbər news 19:42 27.10.2025 Qərbi Azərbaycanın Qəhrəman İdmançısı - Şamilov Emil Rafiq oğlu Offside Offside 19:30 27.10.2025 ""İmişli""nin futbolçusu əməliyyat olunub Offside Offside 18:42 27.10.2025 Bakı 2026-cı ildə cüdo üzrə dünya çempionatına ev sahibliyi edəcək Çempionlar liqası Çempionlar liqası 18:00 27.10.2025 “Qarabağ”ın rəqibi “Napoli”yə ağır itki Offside Offside 17:56 27.10.2025 Boks üzrə Naxçıvan birinciliyinə start verilib Milli komanda Milli komanda 17:45 27.10.2025 “Qələbə qazanmaq böyük önəm kəsb edirdi” Offside Offside 17:31 27.10.2025 “Sumqayıt” “Sabah”ın basketbolçusunu icarəyə götürüb Offside Offside 16:45 27.10.2025 Azərbaycanın qadın voleybolçulardan ibarət millisi İslamiadaya Bakıda hazırlaşır İtaliya S.A. İtaliya S.A. 16:00 27.10.2025 “Yuventus” İqor Tudorla yollarını ayırdı Milli komanda Milli komanda 15:25 27.10.2025 Azərbaycanın qadınlardan ibarət millisi növbəti yoxlama oyununda da qələbə qazanıb Offside Offside 15:12 27.10.2025 Azərbaycanın MMA döyüşçüləri növbəti qələbələrini qazanıblar Offside Offside 14:56 27.10.2025 Trek velosipedi üzrə mövsümün bağlanış yarışı keçirilib Offside Offside 14:50 27.10.2025 Azərbaycan karateçiləri Polşada 8 medal qazanıb Offside Offside 13:47 27.10.2025 Emin Cəfərov Avropa Atıcılıq Konfederasiyasının prezidium üzvü seçilib Offside Offside 13:42 27.10.2025 Həmyerlimiz FIFA/CIES beynəlxalq proqramının məzunu olub Offside Offside 11:55 27.10.2025 İslamiada: Azərbaycan futzal millisinin oyunlarının təqvimi bəlli olub Misli Premyer liqa Misli Premyer liqa 10:47 27.10.2025 “Qəbələ” Premyer Liqada 200-cü məğlubiyyətini alıb Bütün xəbərlər >>> Dirçəliş Kuboku “Dirçəliş Kuboku” xeyriyyə futbol turnirinə qeydiyyat başlayıb 17:20 12.09.2025 “Dirçəliş kuboku” xeyriyyə futbol turnirinin final oyunu və qaliblərin mükafatlandırılması mərasimi keçirilib 11:00 04.03.2025 “Dirçəliş Kuboku” xeyriyyə futbol turnirinin iştirakçıları daun sindromlu uşaqlarla görüşüblər 11:08 07.02.2025 “Dirçəliş Kuboku” xeyriyyə minifutbol turnirinin rəsmi açılış mərasimi keçirilib - FOTOLAR 12:30 23.09.2024 Sağlam qida Ürək və sağlamlıq üçün təbii “supermeyvə” 22:18 22.10.2025 Tokpokki niyə sağlam qida sayılmır?",240.25,1,100,2141
295,90fm.az,Website could not be accessed or has insufficient text for summarization.,27.67,0,100,1153
296,90plus.az,"90Plus - FUTBOLDAN DAHA ÇOXU İtaliya A Seriyası 27 Oktyabr 2025, 19:18 “Napoli”yə Kevin De Bruynedən pis xəbər gəldi İtaliya A Seriyası 27 Oktyabr 2025, 18:10 “Yuventus” baş məşqçisi Igor Tudorla yollarını ayırdı Türkiyə futbolu 27 Oktyabr 2025, 17:13 Türkiyə futbolu çalxalanır - Mərc skandalı Azərbaycan Premyer Liqası 27 Oktyabr 2025, 15:25 Abubakar: “Neftçi”yə faydalı olmaq üçün gəlmişəm” İngiltərə Premyer Liqası 27 Oktyabr 2025, 14:37 “Arsenal” standart vəziyyətlərin ustasına çevrilib Basketbol 27 Oktyabr 2025, 11:28 “Oklahoma Siti Tander” 3-də 3 etdi Gündəm 27 Oktyabr 2025, 10:27 Günün oyunları: ""Qaziantep"" - ""Fənərbağça"", ""Real Betis"" - ""Atletiko Madrid"" Azərbaycan Futbolu 26 Oktyabr 2025, 23:12 ""Gəncənin futbol əfsanələri"" şurası yaradıldı İspaniya La Liqası 26 Oktyabr 2025, 22:49 ""El-Klasiko""da dava: İşə polislər qarışdı Transfer 26 Oktyabr 2025, 22:21 Neymar İtaliya A Seriyasına keçə bilər Son Trend Azərbaycan İtaliya A Seriyası 27 Oktyabr 2025, 19:18 “Napoli”yə Kevin De Bruynedən pis xəbər gəldi İtaliya A Seriyası 27 Oktyabr 2025, 18:10 “Yuventus” baş məşqçisi Igor Tudorla yollarını ay… Türkiyə futbolu 27 Oktyabr 2025, 17:13 Türkiyə futbolu çalxalanır - Mərc skandalı Azərbaycan Premyer Liqası 27 Oktyabr 2025, 15:25 Abubakar: “Neftçi”yə faydalı olmaq üçün gəlmişəm” İngiltərə Premyer Liqası 27 Oktyabr 2025, 14:37 “Arsenal” standart vəziyyətlərin ustasına çevrilib Daha çoxunu gör Basketbol 27 Oktyabr 2025, 11:28 “Oklahoma Siti Tander” 3-də 3 etdi İtaliya A Seriyası 27 Oktyabr 2025, 19:18 “Napoli”yə Kevin De Bruynedən pis xəbər gəldi İspaniya La Liqası 26 Oktyabr 2025, 13:19 ""Real Madrid""in kapitanı Yamala ""qulaqburması"" ve… Türkiyə futbolu 26 Oktyabr 2025, 20:37 ""Aslan"" öz meydanında büdrəmədi Azərbaycan Premyer Liqası 27 Oktyabr 2025, 15:25 Abubakar: “Neftçi”yə faydalı olmaq üçün gəlmişəm” Azərbaycan Futbolu 26 Oktyabr 2025, 23:12 ""Gəncənin futbol əfsanələri"" şurası yaradıldı Azərbaycan idmanı 25 Oktyabr 2025, 23:00 Günay Qurbanova dünya üçüncüsüdür Azərbaycan Futbolu 22 Oktyabr 2025, 11:36 İspaniyada Qurban Qurbanova sürpriz video Azərbaycan idmanı 21 Oktyabr 2025, 22:09 Ziya dünya çempionu oldu Azərbaycan Futbolu 21 Oktyabr 2025, 17:28 2-ci liqa: “Xankəndi” 14 qolla uddu! Dünya Futbolu Dünya Futbolu 26 Oktyabr 2025, 19:09 Millimizin üzvü oynadı, komandası qalib gəldi Millimizin üzvü oynadı, komandası qalib gəldi Dünya Futbolu 26 Oktyabr 2025, 18:21 “Əl-Nəsr”in ulduzu Kriştianu Ronaldo 950-ci qolunu vurdu “Əl-Nəsr”in ulduzu Kriştianu Ronaldo 950-ci qolunu vurdu Dünya Futbolu 26 Oktyabr 2025, 17:34 Qazaxıstan çempionu bəlli oldu Qazaxıstan çempionu bəlli oldu Dünya Futbolu 25 Oktyabr 2025, 21:10 PSJ-nin bugünkü qəhrəmanı Hakimi oldu PSJ-nin bugünkü qəhrəmanı Hakimi oldu Dünya Futbolu 25 Oktyabr 2025, 8:09 Günün oyunları – 25 oktyabr: “Araz - Sabah” Günün oyunları – 25 oktyabr: “Araz - Sabah” Dünya Futbolu 24 Oktyabr 2025, 15:23 Rafael Benites ""Panatinaikos""un baş məşqçisi oldu Rafael Benites ""Panatinaikos""un baş məşqçisi oldu Gündəm 27 Oktyabr 2025, 10:27 Günün oyunları: ""Qaziantep"" - ""Fənərbağça"", ""Real… Gündəm 26 Oktyabr 2025, 10:18 Günün oyunları: Dünyanın gözü ""El-Klasiko""da Gündəm 24 Oktyabr 2025, 10:01 Günün oyunları: ""Kəpəz"" - ""İmişli"", ""Milan"" - ""Pi… Maqazin 25 Oktyabr 2025, 13:59 “Tosin Əmi”nin tarixçəsi Maqazin 25 Oktyabr 2025, 12:22 Pep Qvardiola Barselonada yrni ev aldı, boşanır Maqazin 24 Oktyabr 2025, 23:41 Məşhur ingilis müğənni ""Barselona"" formasında Bizi İzləyin Transferlər Transfer 26 Oktyabr 2025, 22:21 Neymar İtaliya A Seriyasına keçə bilər Transfer 26 Oktyabr 2025, 11:21 Xulian Alvaresin agenti: “Yazılanlar sadəcə şayiədir” Transfer 25 Oktyabr 2025, 11:26 “Milan” İkardini istəyir Transfer 23 Oktyabr 2025, 22:33 ""Milan"" və ""İnter"" ""Bayern""in futbolçusu üçün yarışda Transfer 23 Oktyabr 2025, 22:02 ""Napoli""nin sabiq futbolçusunun oğlu ""Kopenhagen""də Transfer 23 Oktyabr 2025, 17:13 Ruben Amorim Levandovskinin transferində maraqlıdır © Copyright 2025, All Rights Reserved",65.34,89,100,12327
